Time,CO2
4:32:56 AM,584
4:32:57 AM,584
4:32:58 AM,584
4:33:00 AM,584
4:33:01 AM,584
4:33:02 AM,584
4:33:03 AM,584
4:33:04 AM,584
4:33:05 AM,584
4:33:07 AM,584
4:33:08 AM,584
4:33:10 AM,583
4:33:11 AM,583
4:33:12 AM,583
4:33:13 AM,583
4:33:14 AM,583
4:33:16 AM,583
4:33:17 AM,583
4:33:18 AM,583
4:33:20 AM,583
4:33:21 AM,583
4:33:23 AM,583
4:33:24 AM,583
4:33:25 AM,583
4:33:27 AM,583
4:33:28 AM,583
4:33:29 AM,583
4:33:30 AM,583
4:33:31 AM,583
4:33:33 AM,583
4:33:34 AM,583
4:33:35 AM,583
4:33:36 AM,583
4:33:37 AM,583
4:33:39 AM,583
4:33:41 AM,582
4:33:42 AM,582
4:33:43 AM,582
4:33:44 AM,582
4:33:45 AM,582
4:33:46 AM,582
4:33:47 AM,582
4:33:48 AM,582
4:33:49 AM,582
4:33:51 AM,582
4:33:52 AM,582
4:33:53 AM,582
4:33:54 AM,582
4:33:55 AM,582
4:33:56 AM,582
4:33:57 AM,582
4:33:58 AM,582
4:33:59 AM,582
4:34:00 AM,581
4:34:01 AM,581
4:34:02 AM,581
4:34:03 AM,581
4:34:04 AM,581
4:34:05 AM,581
4:34:06 AM,581
4:34:07 AM,581
4:34:08 AM,581
4:34:09 AM,581
4:34:10 AM,581
4:34:11 AM,581
4:34:12 AM,581
4:34:13 AM,581
4:34:14 AM,581
4:34:15 AM,580
4:34:16 AM,580
4:34:18 AM,579
4:34:20 AM,579
4:34:21 AM,579
4:34:22 AM,579
4:34:23 AM,579
4:34:24 AM,579
4:34:26 AM,579
4:34:27 AM,579
4:34:28 AM,579
4:34:29 AM,579
4:34:30 AM,579
4:34:31 AM,579
4:34:32 AM,579
4:34:33 AM,579
4:34:34 AM,579
4:34:35 AM,579
4:34:36 AM,579
4:34:37 AM,579
4:34:38 AM,579
4:34:39 AM,579
4:34:40 AM,579
4:34:41 AM,579
4:34:42 AM,579
4:34:43 AM,579
4:34:44 AM,579
4:34:45 AM,579
4:34:46 AM,579
4:34:47 AM,578
4:34:48 AM,578
4:34:49 AM,578
4:34:50 AM,578
4:34:51 AM,578
4:34:52 AM,578
4:34:53 AM,578
4:34:54 AM,578
4:34:55 AM,578
4:34:56 AM,578
4:34:57 AM,578
4:34:58 AM,578
4:34:59 AM,578
4:35:00 AM,578
4:35:01 AM,578
4:35:02 AM,578
4:35:03 AM,577
4:35:04 AM,577
4:35:05 AM,576
4:35:06 AM,576
4:35:07 AM,576
4:35:08 AM,576
4:35:09 AM,576
4:35:10 AM,576
4:35:11 AM,576
4:35:12 AM,576
4:35:13 AM,576
4:35:14 AM,576
4:35:16 AM,576
4:35:17 AM,576
4:35:18 AM,576
4:35:19 AM,576
4:35:20 AM,575
4:35:21 AM,575
4:35:22 AM,575
4:35:23 AM,575
4:35:24 AM,575
4:35:25 AM,575
4:35:26 AM,575
4:35:27 AM,575
4:35:28 AM,575
4:35:29 AM,575
4:35:30 AM,575
4:35:31 AM,575
4:35:32 AM,575
4:35:33 AM,575
4:35:34 AM,575
4:35:35 AM,574
4:35:36 AM,574
4:35:37 AM,573
4:35:38 AM,573
4:35:39 AM,573
4:35:40 AM,573
4:35:41 AM,573
4:35:42 AM,573
4:35:43 AM,573
4:35:44 AM,573
4:35:45 AM,573
4:35:46 AM,573
4:35:47 AM,573
4:35:48 AM,573
4:35:49 AM,573
4:35:50 AM,573
4:35:51 AM,573
4:35:52 AM,573
4:35:53 AM,573
4:35:54 AM,573
4:35:55 AM,573
4:35:56 AM,573
4:35:57 AM,573
4:35:58 AM,573
4:35:59 AM,573
4:36:00 AM,573
4:36:01 AM,573
4:36:02 AM,573
4:36:03 AM,573
4:36:04 AM,573
4:36:05 AM,573
4:36:06 AM,573
4:36:07 AM,573
4:36:08 AM,573
4:36:09 AM,573
4:36:10 AM,572
4:36:11 AM,572
4:36:12 AM,572
4:36:13 AM,572
4:36:14 AM,572
4:36:15 AM,572
4:36:16 AM,572
4:36:17 AM,572
4:36:18 AM,572
4:36:19 AM,572
4:36:20 AM,572
4:36:21 AM,572
4:36:22 AM,572
4:36:23 AM,572
4:36:24 AM,572
4:36:25 AM,571
4:36:26 AM,571
4:36:27 AM,570
4:36:28 AM,570
4:36:29 AM,570
4:36:30 AM,570
4:36:31 AM,570
4:36:32 AM,570
4:36:33 AM,570
4:36:34 AM,570
4:36:35 AM,570
4:36:36 AM,570
4:36:37 AM,570
4:36:38 AM,570
4:36:39 AM,570
4:36:40 AM,570
4:36:41 AM,570
4:36:42 AM,570
4:36:43 AM,570
4:36:44 AM,570
4:36:45 AM,570
4:36:46 AM,570
4:36:47 AM,570
4:36:48 AM,570
4:36:49 AM,570
4:36:50 AM,570
4:36:51 AM,570
4:36:52 AM,570
4:36:53 AM,570
4:36:54 AM,570
4:36:55 AM,570
4:36:56 AM,570
4:36:57 AM,569
4:36:58 AM,569
4:36:59 AM,569
4:37:00 AM,569
4:37:01 AM,569
4:37:02 AM,569
4:37:03 AM,569
4:37:04 AM,569
4:37:05 AM,569
4:37:06 AM,569
4:37:07 AM,569
4:37:08 AM,569
4:37:09 AM,569
4:37:10 AM,569
4:37:11 AM,569
4:37:12 AM,569
4:37:13 AM,569
4:37:14 AM,569
4:37:15 AM,569
4:37:16 AM,569
4:37:17 AM,569
4:37:18 AM,569
4:37:19 AM,569
4:37:20 AM,569
4:37:21 AM,569
4:37:22 AM,569
4:37:23 AM,569
4:37:24 AM,569
4:37:25 AM,569
4:37:26 AM,569
4:37:27 AM,569
4:37:28 AM,569
4:37:29 AM,569
4:37:30 AM,569
4:37:31 AM,569
4:37:32 AM,569
4:37:33 AM,569
4:37:34 AM,569
4:37:35 AM,569
4:37:36 AM,569
4:37:37 AM,569
4:37:38 AM,569
4:37:39 AM,569
4:37:40 AM,569
4:37:41 AM,569
4:37:42 AM,569
4:37:43 AM,569
4:37:44 AM,569
4:37:45 AM,569
4:37:46 AM,569
4:37:47 AM,569
4:37:48 AM,569
4:37:49 AM,569
4:37:50 AM,569
4:37:51 AM,569
4:37:52 AM,569
4:37:53 AM,569
4:37:54 AM,569
4:37:55 AM,569
4:37:56 AM,569
4:37:57 AM,569
4:37:58 AM,569
4:37:59 AM,569
4:38:00 AM,569
4:38:01 AM,568
4:38:02 AM,568
4:38:03 AM,568
4:38:04 AM,568
4:38:05 AM,568
4:38:06 AM,568
4:38:07 AM,568
4:38:08 AM,568
4:38:09 AM,568
4:38:10 AM,568
4:38:11 AM,568
4:38:12 AM,568
4:38:13 AM,568
4:38:14 AM,568
4:38:15 AM,568
4:38:16 AM,568
4:38:17 AM,568
4:38:18 AM,568
4:38:19 AM,568
4:38:20 AM,568
4:38:21 AM,568
4:38:22 AM,568
4:38:23 AM,568
4:38:24 AM,568
4:38:25 AM,568
4:38:26 AM,568
4:38:27 AM,568
4:38:28 AM,568
4:38:29 AM,568
4:38:30 AM,568
4:38:31 AM,568
4:38:32 AM,568
4:38:33 AM,568
4:38:34 AM,568
4:38:35 AM,567
4:38:36 AM,567
4:38:37 AM,567
4:38:38 AM,567
4:38:39 AM,567
4:38:40 AM,567
4:38:41 AM,567
4:38:42 AM,567
4:38:43 AM,567
4:38:44 AM,567
4:38:45 AM,567
4:38:46 AM,567
4:38:47 AM,567
4:38:48 AM,567
4:38:49 AM,567
4:38:50 AM,567
4:38:51 AM,567
4:38:52 AM,567
4:38:53 AM,567
4:38:54 AM,567
4:38:55 AM,567
4:38:56 AM,567
4:38:57 AM,567
4:38:58 AM,567
4:38:59 AM,567
4:39:00 AM,567
4:39:01 AM,567
4:39:02 AM,567
4:39:03 AM,567
4:39:04 AM,567
4:39:05 AM,567
4:39:06 AM,567
4:39:07 AM,567
4:39:08 AM,567
4:39:09 AM,567
4:39:10 AM,567
4:39:11 AM,567
4:39:12 AM,567
4:39:13 AM,567
4:39:14 AM,567
4:39:15 AM,567
4:39:16 AM,567
4:39:17 AM,567
4:39:18 AM,567
4:39:19 AM,567
4:39:20 AM,567
4:39:21 AM,567
4:39:22 AM,567
4:39:23 AM,567
4:39:24 AM,567
4:39:25 AM,567
4:39:26 AM,567
4:39:27 AM,567
4:39:28 AM,567
4:39:29 AM,567
4:39:30 AM,567
4:39:31 AM,567
4:39:32 AM,567
4:39:33 AM,567
4:39:34 AM,567
4:39:35 AM,567
4:39:36 AM,567
4:39:37 AM,567
4:39:38 AM,567
4:39:39 AM,567
4:39:40 AM,567
4:39:41 AM,567
4:39:42 AM,567
4:39:43 AM,567
4:39:44 AM,567
4:39:45 AM,567
4:39:46 AM,567
4:39:47 AM,567
4:39:48 AM,567
4:39:49 AM,567
4:39:50 AM,567
4:39:51 AM,567
4:39:52 AM,567
4:39:53 AM,567
4:39:54 AM,567
4:39:55 AM,567
4:39:56 AM,567
4:39:57 AM,567
4:39:58 AM,568
4:39:59 AM,568
4:40:00 AM,568
4:40:01 AM,568
4:40:02 AM,568
4:40:03 AM,568
4:40:04 AM,568
4:40:05 AM,568
4:40:06 AM,568
4:40:07 AM,568
4:40:08 AM,568
4:40:09 AM,568
4:40:10 AM,568
4:40:11 AM,568
4:40:12 AM,568
4:40:13 AM,568
4:40:14 AM,568
4:40:15 AM,568
4:40:16 AM,568
4:40:17 AM,568
4:40:18 AM,568
4:40:19 AM,568
4:40:20 AM,568
4:40:21 AM,568
4:40:22 AM,568
4:40:23 AM,568
4:40:24 AM,568
4:40:25 AM,568
4:40:26 AM,568
4:40:27 AM,568
4:40:28 AM,568
4:40:29 AM,568
4:40:30 AM,567
4:40:31 AM,567
4:40:32 AM,567
4:40:33 AM,567
4:40:34 AM,567
4:40:35 AM,567
4:40:36 AM,567
4:40:37 AM,567
4:40:38 AM,567
4:40:39 AM,567
4:40:40 AM,567
4:40:41 AM,567
4:40:42 AM,567
4:40:43 AM,567
4:40:44 AM,567
4:40:45 AM,567
4:40:46 AM,567
4:40:47 AM,567
4:40:48 AM,567
4:40:49 AM,567
4:40:50 AM,567
4:40:51 AM,567
4:40:52 AM,567
4:40:53 AM,567
4:40:54 AM,567
4:40:55 AM,567
4:40:56 AM,567
4:40:57 AM,567
4:40:58 AM,567
4:40:59 AM,567
4:41:00 AM,567
4:41:01 AM,567
4:41:02 AM,567
4:41:03 AM,567
4:41:04 AM,567
4:41:05 AM,567
4:41:06 AM,567
4:41:07 AM,567
4:41:08 AM,567
4:41:09 AM,567
4:41:10 AM,567
4:41:11 AM,567
4:41:12 AM,567
4:41:13 AM,567
4:41:14 AM,567
4:41:15 AM,567
4:41:16 AM,567
4:41:17 AM,567
4:41:18 AM,567
4:41:19 AM,567
4:41:20 AM,567
4:41:21 AM,567
4:41:22 AM,567
4:41:23 AM,567
4:41:24 AM,567
4:41:25 AM,567
4:41:26 AM,567
4:41:27 AM,567
4:41:28 AM,567
4:41:29 AM,567
4:41:30 AM,567
4:41:31 AM,567
4:41:32 AM,567
4:41:33 AM,566
4:41:34 AM,566
4:41:35 AM,565
4:41:36 AM,565
4:41:37 AM,565
4:41:38 AM,565
4:41:39 AM,565
4:41:40 AM,565
4:41:41 AM,565
4:41:42 AM,565
4:41:43 AM,565
4:41:44 AM,565
4:41:45 AM,565
4:41:46 AM,565
4:41:47 AM,565
4:41:48 AM,565
4:41:49 AM,565
4:41:50 AM,565
4:41:51 AM,565
4:41:52 AM,565
4:41:53 AM,565
4:41:54 AM,565
4:41:55 AM,565
4:41:56 AM,565
4:41:57 AM,565
4:41:58 AM,565
4:41:59 AM,565
4:42:00 AM,565
4:42:01 AM,565
4:42:02 AM,565
4:42:03 AM,565
4:42:04 AM,565
4:42:05 AM,565
4:42:06 AM,565
4:42:07 AM,565
4:42:08 AM,565
4:42:09 AM,565
4:42:10 AM,565
4:42:11 AM,565
4:42:12 AM,565
4:42:13 AM,565
4:42:14 AM,565
4:42:15 AM,565
4:42:16 AM,565
4:42:17 AM,565
4:42:18 AM,565
4:42:19 AM,565
4:42:20 AM,565
4:42:21 AM,565
4:42:22 AM,565
4:42:23 AM,565
4:42:24 AM,565
4:42:25 AM,565
4:42:26 AM,565
4:42:27 AM,565
4:42:28 AM,565
4:42:29 AM,565
4:42:30 AM,565
4:42:31 AM,565
4:42:32 AM,565
4:42:33 AM,565
4:42:34 AM,565
4:42:35 AM,565
4:42:36 AM,565
4:42:37 AM,565
4:42:38 AM,565
4:42:39 AM,565
4:42:40 AM,565
4:42:41 AM,565
4:42:42 AM,565
4:42:43 AM,565
4:42:44 AM,565
4:42:45 AM,565
4:42:46 AM,565
4:42:47 AM,565
4:42:48 AM,565
4:42:49 AM,565
4:42:50 AM,565
4:42:51 AM,565
4:42:52 AM,565
4:42:53 AM,565
4:42:54 AM,565
4:42:55 AM,565
4:42:56 AM,565
4:42:57 AM,565
4:42:58 AM,565
4:42:59 AM,565
4:43:00 AM,565
4:43:01 AM,565
4:43:02 AM,565
4:43:03 AM,565
4:43:04 AM,565
4:43:05 AM,565
4:43:06 AM,565
4:43:07 AM,565
4:43:08 AM,565
4:43:09 AM,565
4:43:10 AM,565
4:43:11 AM,565
4:43:12 AM,565
4:43:13 AM,565
4:43:14 AM,565
4:43:15 AM,565
4:43:16 AM,565
4:43:17 AM,565
4:43:18 AM,565
4:43:19 AM,565
4:43:20 AM,565
4:43:21 AM,565
4:43:22 AM,565
4:43:23 AM,565
4:43:24 AM,565
4:43:25 AM,565
4:43:26 AM,565
4:43:27 AM,565
4:43:28 AM,565
4:43:29 AM,565
4:43:30 AM,565
4:43:31 AM,565
4:43:32 AM,565
4:43:33 AM,565
4:43:34 AM,565
4:43:35 AM,565
4:43:36 AM,565
4:43:37 AM,565
4:43:38 AM,565
4:43:39 AM,565
4:43:40 AM,565
4:43:41 AM,565
4:43:42 AM,565
4:43:43 AM,565
4:43:44 AM,565
4:43:45 AM,565
4:43:46 AM,565
4:43:47 AM,565
4:43:48 AM,565
4:43:49 AM,565
4:43:50 AM,565
4:43:51 AM,565
4:43:52 AM,565
4:43:53 AM,565
4:43:54 AM,565
4:43:55 AM,565
4:43:56 AM,565
4:43:57 AM,565
4:43:58 AM,565
4:43:59 AM,565
4:44:00 AM,565
4:44:01 AM,565
4:44:02 AM,565
4:44:03 AM,565
4:44:04 AM,565
4:44:05 AM,565
4:44:06 AM,565
4:44:07 AM,565
4:44:08 AM,565
4:44:09 AM,565
4:44:10 AM,565
4:44:11 AM,565
4:44:12 AM,565
4:44:13 AM,565
4:44:14 AM,565
4:44:15 AM,564
4:44:16 AM,564
4:44:17 AM,564
4:44:18 AM,564
4:44:19 AM,564
4:44:20 AM,564
4:44:21 AM,564
4:44:22 AM,564
4:44:23 AM,564
4:44:24 AM,564
4:44:25 AM,564
4:44:26 AM,564
4:44:27 AM,564
4:44:28 AM,564
4:44:29 AM,564
4:44:30 AM,564
4:44:31 AM,564
4:44:32 AM,564
4:44:33 AM,564
4:44:34 AM,564
4:44:35 AM,564
4:44:36 AM,564
4:44:37 AM,564
4:44:38 AM,564
4:44:39 AM,564
4:44:40 AM,564
4:44:41 AM,564
4:44:42 AM,564
4:44:43 AM,564
4:44:44 AM,564
4:44:45 AM,564
4:44:46 AM,564
4:44:47 AM,563
4:44:48 AM,563
4:44:49 AM,563
4:44:50 AM,563
4:44:51 AM,563
4:44:52 AM,563
4:44:53 AM,563
4:44:54 AM,563
4:44:55 AM,563
4:44:56 AM,563
4:44:57 AM,563
4:44:58 AM,563
4:44:59 AM,563
4:45:00 AM,563
4:45:01 AM,563
4:45:02 AM,563
4:45:03 AM,563
4:45:04 AM,563
4:45:05 AM,563
4:45:06 AM,563
4:45:07 AM,563
4:45:08 AM,563
4:45:09 AM,563
4:45:10 AM,563
4:45:11 AM,563
4:45:12 AM,563
4:45:13 AM,563
4:45:14 AM,563
4:45:15 AM,563
4:45:16 AM,563
4:45:17 AM,563
4:45:18 AM,563
4:45:19 AM,563
4:45:20 AM,563
4:45:21 AM,562
4:45:22 AM,562
4:45:23 AM,562
4:45:24 AM,562
4:45:25 AM,562
4:45:26 AM,562
4:45:27 AM,562
4:45:28 AM,562
4:45:29 AM,562
4:45:30 AM,562
4:45:31 AM,562
4:45:32 AM,562
4:45:33 AM,562
4:45:34 AM,562
4:45:35 AM,562
4:45:36 AM,562
4:45:37 AM,562
4:45:38 AM,562
4:45:39 AM,562
4:45:40 AM,562
4:45:41 AM,562
4:45:42 AM,562
4:45:43 AM,562
4:45:44 AM,562
4:45:45 AM,562
4:45:46 AM,562
4:45:47 AM,562
4:45:48 AM,562
4:45:49 AM,562
4:45:50 AM,562
4:45:51 AM,562
4:45:52 AM,562
4:45:53 AM,562
4:45:54 AM,562
4:45:55 AM,562
4:45:56 AM,562
4:45:57 AM,562
4:45:58 AM,562
4:45:59 AM,562
4:46:00 AM,562
4:46:01 AM,562
4:46:02 AM,562
4:46:03 AM,562
4:46:04 AM,562
4:46:05 AM,562
4:46:06 AM,562
4:46:07 AM,562
4:46:08 AM,562
4:46:09 AM,562
4:46:10 AM,562
4:46:11 AM,562
4:46:12 AM,562
4:46:13 AM,562
4:46:14 AM,562
4:46:15 AM,562
4:46:16 AM,562
4:46:17 AM,562
4:46:18 AM,562
4:46:19 AM,562
4:46:20 AM,562
4:46:21 AM,562
4:46:22 AM,562
4:46:23 AM,562
4:46:24 AM,562
4:46:25 AM,562
4:46:26 AM,561
4:46:27 AM,561
4:46:28 AM,561
4:46:29 AM,561
4:46:30 AM,561
4:46:31 AM,561
4:46:32 AM,561
4:46:33 AM,561
4:46:34 AM,561
4:46:35 AM,561
4:46:36 AM,561
4:46:37 AM,561
4:46:38 AM,561
4:46:39 AM,561
4:46:40 AM,561
4:46:41 AM,561
4:46:42 AM,561
4:46:43 AM,561
4:46:44 AM,561
4:46:45 AM,561
4:46:46 AM,561
4:46:47 AM,561
4:46:48 AM,561
4:46:49 AM,561
4:46:50 AM,561
4:46:51 AM,561
4:46:52 AM,561
4:46:53 AM,561
4:46:54 AM,561
4:46:55 AM,561
4:46:56 AM,561
4:46:57 AM,561
4:46:58 AM,561
4:46:59 AM,561
4:47:00 AM,560
4:47:01 AM,560
4:47:02 AM,560
4:47:03 AM,560
4:47:04 AM,560
4:47:05 AM,560
4:47:06 AM,560
4:47:07 AM,560
4:47:08 AM,560
4:47:09 AM,560
4:47:10 AM,560
4:47:11 AM,560
4:47:12 AM,560
4:47:13 AM,560
4:47:14 AM,560
4:47:15 AM,560
4:47:16 AM,559
4:47:17 AM,559
4:47:18 AM,559
4:47:19 AM,559
4:47:20 AM,559
4:47:21 AM,559
4:47:22 AM,559
4:47:23 AM,559
4:47:24 AM,559
4:47:25 AM,559
4:47:26 AM,559
4:47:27 AM,559
4:47:28 AM,559
4:47:29 AM,559
4:47:30 AM,559
4:47:31 AM,559
4:47:32 AM,558
4:47:33 AM,558
4:47:34 AM,558
4:47:35 AM,558
4:47:36 AM,558
4:47:37 AM,558
4:47:38 AM,558
4:47:39 AM,558
4:47:40 AM,558
4:47:41 AM,558
4:47:42 AM,558
4:47:43 AM,558
4:47:44 AM,558
4:47:45 AM,558
4:47:46 AM,558
4:47:47 AM,558
4:47:48 AM,558
4:47:49 AM,558
4:47:50 AM,557
4:47:51 AM,557
4:47:52 AM,557
4:47:53 AM,557
4:47:54 AM,557
4:47:55 AM,557
4:47:56 AM,557
4:47:57 AM,557
4:47:58 AM,557
4:47:59 AM,557
4:48:00 AM,557
4:48:01 AM,557
4:48:02 AM,557
4:48:03 AM,557
4:48:04 AM,556
4:48:05 AM,556
4:48:06 AM,556
4:48:07 AM,556
4:48:08 AM,556
4:48:09 AM,556
4:48:10 AM,556
4:48:11 AM,556
4:48:12 AM,556
4:48:13 AM,556
4:48:14 AM,556
4:48:15 AM,556
4:48:16 AM,556
4:48:17 AM,556
4:48:18 AM,556
4:48:19 AM,556
4:48:20 AM,556
4:48:21 AM,556
4:48:22 AM,556
4:48:23 AM,556
4:48:24 AM,556
4:48:25 AM,556
4:48:26 AM,556
4:48:27 AM,556
4:48:28 AM,556
4:48:29 AM,556
4:48:30 AM,556
4:48:31 AM,556
4:48:32 AM,556
4:48:33 AM,556
4:48:34 AM,556
4:48:36 AM,555
4:48:37 AM,555
4:48:38 AM,555
4:48:39 AM,555
4:48:40 AM,555
4:48:41 AM,555
4:48:42 AM,555
4:48:43 AM,555
4:48:45 AM,555
4:48:47 AM,555
4:48:50 AM,555
4:48:53 AM,554
4:48:55 AM,554
4:48:57 AM,554
4:48:59 AM,554
4:49:00 AM,554
4:49:01 AM,554
4:49:03 AM,554
4:49:05 AM,554
4:49:06 AM,554
4:49:07 AM,554
4:49:08 AM,554
4:49:09 AM,554
4:49:11 AM,553
4:49:12 AM,553
4:49:14 AM,553
4:49:16 AM,553
4:49:17 AM,553
4:49:18 AM,553
4:49:19 AM,553
4:49:20 AM,553
4:49:21 AM,553
4:49:22 AM,553
4:49:23 AM,553
4:49:24 AM,553
4:49:25 AM,553
4:49:26 AM,552
4:49:27 AM,552
4:49:29 AM,552
4:49:30 AM,552
4:49:31 AM,552
4:49:33 AM,552
4:49:34 AM,552
4:49:35 AM,552
4:49:37 AM,552
4:49:38 AM,552
4:49:39 AM,552
4:49:41 AM,552
4:49:42 AM,552
4:49:43 AM,552
4:49:46 AM,552
4:49:49 AM,552
4:49:52 AM,552
4:50:17 AM,551
4:50:23 AM,551
4:50:26 AM,551
4:50:29 AM,551
4:50:31 AM,551
4:50:33 AM,551
4:50:35 AM,551
4:50:36 AM,551
4:50:37 AM,551
4:50:38 AM,551
4:50:39 AM,551
4:50:40 AM,551
4:50:41 AM,551
4:50:42 AM,551
4:50:43 AM,551
4:50:44 AM,551
4:50:45 AM,551
4:50:46 AM,550
4:50:47 AM,550
4:50:48 AM,550
4:50:49 AM,550
4:50:50 AM,550
4:50:51 AM,550
4:50:52 AM,550
4:50:53 AM,550
4:50:54 AM,550
4:50:55 AM,550
4:50:56 AM,550
4:50:57 AM,550
4:50:58 AM,550
4:50:59 AM,550
4:51:00 AM,550
4:51:01 AM,550
4:51:02 AM,549
4:51:03 AM,549
4:51:04 AM,549
4:51:05 AM,549
4:51:06 AM,549
4:51:07 AM,549
4:51:08 AM,549
4:51:09 AM,549
4:51:10 AM,549
4:51:11 AM,549
4:51:12 AM,549
4:51:13 AM,549
4:51:14 AM,549
4:51:15 AM,549
4:51:16 AM,549
4:51:17 AM,549
4:51:18 AM,549
4:51:19 AM,549
4:51:20 AM,549
4:51:21 AM,549
4:51:22 AM,549
4:51:23 AM,549
4:51:24 AM,549
4:51:25 AM,549
4:51:26 AM,549
4:51:27 AM,549
4:51:28 AM,549
4:51:29 AM,549
4:51:30 AM,549
4:51:31 AM,549
4:51:32 AM,549
4:51:33 AM,549
4:51:34 AM,549
4:51:35 AM,549
4:51:36 AM,549
4:51:37 AM,549
4:51:38 AM,549
4:51:40 AM,549
4:51:42 AM,549
4:51:44 AM,549
4:51:46 AM,549
4:51:47 AM,549
4:51:48 AM,549
4:51:49 AM,549
4:51:50 AM,549
4:51:51 AM,549
4:51:52 AM,549
4:51:53 AM,549
4:51:54 AM,549
4:51:55 AM,549
4:51:56 AM,549
4:51:57 AM,549
4:51:58 AM,549
4:51:59 AM,549
4:52:00 AM,549
4:52:01 AM,549
4:52:02 AM,549
4:52:03 AM,549
4:52:04 AM,549
4:52:05 AM,549
4:52:06 AM,549
4:52:07 AM,549
4:52:08 AM,549
4:52:09 AM,549
4:52:10 AM,549
4:52:11 AM,549
4:52:12 AM,549
4:52:13 AM,549
4:52:14 AM,549
4:52:15 AM,549
4:52:16 AM,549
4:52:17 AM,549
4:52:18 AM,549
4:52:19 AM,549
4:52:20 AM,549
4:52:21 AM,549
4:52:22 AM,549
4:52:23 AM,549
4:52:24 AM,549
4:52:25 AM,549
4:52:26 AM,549
4:52:27 AM,549
4:52:28 AM,549
4:52:29 AM,549
4:52:30 AM,549
4:52:31 AM,549
4:52:32 AM,549
4:52:33 AM,549
4:52:34 AM,549
4:52:35 AM,549
4:52:36 AM,549
4:52:37 AM,549
4:52:38 AM,549
4:52:39 AM,549
4:52:40 AM,549
4:52:41 AM,549
4:52:42 AM,549
4:52:43 AM,549
4:52:44 AM,549
4:52:45 AM,549
4:52:46 AM,549
4:52:47 AM,549
4:52:48 AM,549
4:52:49 AM,549
4:52:50 AM,549
4:52:51 AM,549
4:52:52 AM,549
4:52:53 AM,549
4:52:54 AM,549
4:52:55 AM,549
4:52:56 AM,549
4:52:57 AM,549
4:52:58 AM,549
4:52:59 AM,549
4:53:00 AM,549
4:53:01 AM,549
4:53:02 AM,549
4:53:03 AM,549
4:53:04 AM,549
4:53:05 AM,549
4:53:06 AM,549
4:53:07 AM,549
4:53:08 AM,549
4:53:09 AM,549
4:53:10 AM,549
4:53:11 AM,549
4:53:12 AM,549
4:53:13 AM,549
4:53:14 AM,549
4:53:15 AM,549
4:53:16 AM,549
4:53:17 AM,549
4:53:18 AM,549
4:53:19 AM,549
4:53:20 AM,549
4:53:21 AM,549
4:53:22 AM,549
4:53:23 AM,549
4:53:24 AM,549
4:53:25 AM,549
4:53:26 AM,549
4:53:27 AM,549
4:53:28 AM,549
4:53:29 AM,549
4:53:30 AM,549
4:53:31 AM,549
4:53:32 AM,549
4:53:33 AM,549
4:53:34 AM,549
4:53:35 AM,549
4:53:36 AM,549
4:53:37 AM,549
4:53:38 AM,549
4:53:39 AM,549
4:53:40 AM,549
4:53:41 AM,549
4:53:42 AM,549
4:53:43 AM,549
4:53:44 AM,549
4:53:45 AM,549
4:53:46 AM,549
4:53:47 AM,549
4:53:48 AM,549
4:53:49 AM,549
4:53:50 AM,549
4:53:51 AM,549
4:53:52 AM,549
4:53:53 AM,549
4:53:54 AM,549
4:53:55 AM,549
4:53:56 AM,549
4:53:57 AM,549
4:53:58 AM,549
4:53:59 AM,549
4:54:00 AM,549
4:54:01 AM,549
4:54:02 AM,549
4:54:03 AM,549
4:54:04 AM,549
4:54:05 AM,549
4:54:06 AM,549
4:54:07 AM,549
4:54:08 AM,549
4:54:09 AM,549
4:54:10 AM,549
4:54:11 AM,549
4:54:12 AM,549
4:54:13 AM,549
4:54:14 AM,549
4:54:15 AM,549
4:54:16 AM,549
4:54:17 AM,549
4:54:18 AM,549
4:54:19 AM,549
4:54:21 AM,549
4:54:22 AM,549
4:54:23 AM,549
4:54:24 AM,549
4:54:25 AM,549
4:54:26 AM,549
4:54:27 AM,549
4:54:28 AM,549
4:54:29 AM,549
4:54:30 AM,549
4:54:31 AM,549
4:54:32 AM,549
4:54:33 AM,549
4:54:34 AM,549
4:54:35 AM,549
4:54:36 AM,549
4:54:37 AM,549
4:54:38 AM,549
4:54:39 AM,549
4:54:40 AM,549
4:54:41 AM,549
4:54:42 AM,549
4:54:43 AM,549
4:54:44 AM,549
4:54:45 AM,549
4:54:46 AM,549
4:54:47 AM,549
4:54:48 AM,549
4:54:49 AM,549
4:54:50 AM,549
4:54:51 AM,549
4:54:52 AM,549
4:54:53 AM,549
4:54:54 AM,550
4:54:55 AM,550
4:54:56 AM,550
4:54:57 AM,550
4:54:58 AM,550
4:54:59 AM,550
4:55:00 AM,550
4:55:01 AM,550
4:55:02 AM,550
4:55:03 AM,550
4:55:04 AM,550
4:55:05 AM,550
4:55:06 AM,550
4:55:07 AM,550
4:55:08 AM,550
4:55:09 AM,550
4:55:10 AM,550
4:55:11 AM,550
4:55:12 AM,550
4:55:14 AM,550
4:55:16 AM,550
4:55:18 AM,550
4:55:20 AM,550
4:55:22 AM,550
4:55:24 AM,551
4:55:25 AM,551
4:55:26 AM,552
4:55:27 AM,552
4:55:29 AM,552
4:55:31 AM,552
4:55:33 AM,552
4:55:35 AM,552
4:55:37 AM,552
4:55:38 AM,552
4:55:40 AM,555
